ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
28.38739099999998	CCvmkZoQMH0PJfcG	192.168.1.114	49618	191.196.170.192	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
43.40937199999999	C2syIX1GMoJoduanil	192.168.1.114	49876	220.32.101.91	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
54.425716	CWmgzi2dcVt4NVyuuk	192.168.1.114	50128	32.57.60.77	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
63.83866899999995	C1a2Ym4bg3xpRKBxMa	192.168.1.114	50383	106.239.235.155	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
72.55157899999998	C9Lh4d6riohcti07d	192.168.1.114	50661	75.250.34.54	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
81.16385700000002	C5sAtt42EXRQmGFxXg	192.168.1.114	50965	109.160.105.172	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
89.97657800000002	CIBg0pOjwtWAjvuq3	192.168.1.114	51310	3.183.70.94	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
98.688983	CC2w4R2207TSleBsBe	192.168.1.114	51690	31.34.114.167	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
107.401662	CAMt054wRgmVB48632	192.168.1.114	52101	26.148.171.253	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
116.11460599999998	Cpebgb21rf2bpnriAj	192.168.1.114	52548	186.21.251.227	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
124.82633899999996	CfY4B51CictbJo15ue	192.168.1.114	53028	64.12.146.94	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
133.43877399999997	CF7uVp4TzGEtXsZes8	192.168.1.114	53540	206.24.73.171	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
141.95097499999997	CMgJJlTiGQoraLUZa	192.168.1.114	54075	153.179.133.44	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
150.67498799999996	CSwAj63VeYR5UaWI05	192.168.1.114	54660	181.196.83.25	445	tcp	-	1.466500	364	248	SF	T	F	0.0	ShADadFf	8.0	696.0	7.0	540.0	(empty)
159.47588299999995	Caj2fk4nc6TnUJDEWa	192.168.1.114	55275	17.223.92.70	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
168.08828400000002	CS1GSK3R5huyKLGBH	192.168.1.114	55919	129.97.84.141	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
176.500786	CRyOMF2cZTjSjXdB6	192.168.1.114	56588	113.195.32.173	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
184.952741	CzSwRD0nJm0h2BC7f	192.168.1.114	57284	181.196.83.49	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
193.723487	CiKdwQ2KkNgGgSC6I	192.168.1.114	58032	107.154.226.43	445	tcp	-	0.259881	88	0	RSTR	T	F	0.0	ShADar	3.0	220.0	3.0	132.0	(empty)
202.93930500000002	C2PkJc3aVRMA6jgza5	192.168.1.114	58849	61.218.55.202	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
212.152191	C6dPavlzHShEhitHb	192.168.1.114	59705	89.52.135.36	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
221.465508	CHvPBw4Us8AJ2jtQA8	192.168.1.114	60607	18.93.215.49	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
230.447916	CX4pNsrHHVKqL6CSb	192.168.1.114	61510	181.196.83.88	445	tcp	-	0.355049	0	0	REJ	T	F	0.0	Sr	1.0	52.0	1.0	40.0	(empty)
239.916464	ChdvyQ1C8WCjM0fFi7	192.168.1.114	62502	23.224.60.8	445	tcp	-	0.925624	364	356	RSTR	T	F	0.0	ShADdFar	7.0	656.0	7.0	648.0	(empty)
249.054905	CRYSKJEbiLUycVFnk	192.168.1.114	63501	107.154.226.58	445	tcp	-	0.261488	0	0	SF	T	F	0.0	ShAFf	4.0	172.0	2.0	92.0	(empty)
258.218335	CiAD071m6as7aVH381	192.168.1.114	64540	204.55.95.34	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
267.260232	CEnydv2Lwml0GxVFC5	192.168.1.114	49194	92.99.182.13	445	tcp	-	0.856424	364	263	SF	T	F	0.0	ShADadFf	8.0	696.0	7.0	555.0	(empty)
276.344124	CgS49z4B7PUOnD4c89	192.168.1.114	50224	135.236.40.198	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
285.257585	CkqOt734zXa9mAfGw8	192.168.1.114	51246	221.172.8.85	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
294.270483	ChsM34jGTW5sWK6qc	192.168.1.114	52277	95.48.161.10	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
303.422663	CVvP3ckZ6aN5G4Ifh	192.168.1.114	53262	78.129.178.11	445	tcp	-	0.023586	0	0	REJ	T	F	0.0	Sr	1.0	52.0	1.0	40.0	(empty)
312.29650499999997	C3luwr3to1Sa64zebc	192.168.1.114	54325	16.83.212.6	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
321.8100120000001	Cg1UyvFRhmV5iBYKb	192.168.1.114	55390	54.82.129.8	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
331.12349700000004	CCtm4b4dEw0q2s3Qli	192.168.1.114	56446	157.115.204.35	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
340.53752599999996	C84Pru3tk1YsYRtNU3	192.168.1.114	57509	95.33.102.38	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
350.13998199999986	C6Gl5CQeP1ma7Gglf	192.168.1.114	58582	212.83.163.175	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
359.5638239999999	CnT8sA3WA9rD7RTdW6	192.168.1.114	59648	71.238.119.120	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
369.487746	CVR7b61eJuSHlxgfOd	192.168.1.114	60764	93.148.247.62	445	tcp	-	0.201324	0	0	REJ	T	F	0.0	Sr	1.0	52.0	1.0	40.0	(empty)
378.791771	CdvFWt2hCQY22QcBK6	192.168.1.114	61812	110.133.229.187	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
388.40510400000005	Cu7y7F4muXIvDBKSL4	192.168.1.114	62885	182.193.229.124	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
397.828425	CMTL8jeZDhUpCikTh	192.168.1.114	63948	69.10.133.24	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
407.73370800000004	CQk3Wd4mjfM7lgmH5a	192.168.1.114	65055	142.58.125.247	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
417.376533	C83XUp1w2yKO5Z4lHb	192.168.1.114	49754	78.129.178.107	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
427.06171300000005	CPjK6R2tnBXwqUlCK	192.168.1.114	50841	200.125.201.86	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
436.775505	CBZr1k24w6c49uLkqk	192.168.1.114	51931	212.83.163.251	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
446.99076399999996	CcciFF3nVf9qIV4kS7	192.168.1.114	53066	165.179.146.165	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
456.81333999999987	CL84eE8g7dVK4Sz8f	192.168.1.114	54166	23.224.60.53	445	tcp	-	0.915101	455	481	RSTR	T	F	0.0	ShADdFar	7.0	747.0	7.0	773.0	(empty)
466.718192	CXKEv2z9ZBScoMYr4	192.168.1.114	55276	23.75.65.28	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
476.83278800000005	CLRGrC4ZEdaEo3gjz9	192.168.1.114	56411	9.44.137.251	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
486.54726999999986	C9tRtu4gMb6NnEhQSg	192.168.1.114	57500	66.126.128.96	445	tcp	-	0.180472	0	0	REJ	T	F	0.0	Sr	1.0	52.0	1.0	40.0	(empty)
496.03983499999987	CZi6QW1sa259uK003f	192.168.1.114	58565	82.81.48.176	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
505.746548	CyJtrQ31SGHw233izj	192.168.1.114	59656	72.22.244.117	445	tcp	-	1.126818	364	263	SF	T	F	0.0	ShADadFf	8.0	696.0	7.0	555.0	(empty)
515.387933	C0DC2N1eZQlp08gyS6	192.168.1.114	60743	113.99.195.63	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
525.202271	CQ8yqH3VEvsyVe4IE7	192.168.1.114	61841	172.122.24.173	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
535.576835	CyATXxlyWeAOCOhgc	192.168.1.114	62981	69.10.133.155	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
545.4308649999998	C7Jp0I1lDCyhX6EBIh	192.168.1.114	64076	21.241.155.189	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
556.046183	CvR4eu1nBsZROLrqj8	192.168.1.114	65240	129.59.227.156	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
566.3310730000001	CrpEkc4CHKEfGc9OO3	192.168.1.114	50001	133.236.38.73	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
576.3656279999999	CZCSAR1frgoVTYptcl	192.168.1.114	51113	181.196.135.64	445	tcp	-	0.232684	0	0	REJ	T	F	0.0	Sr	1.0	52.0	1.0	40.0	(empty)
586.310055	CwT9ky3nzqRtFMqKX	192.168.1.114	52224	133.236.38.92	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
596.7050389999998	CCPc7L2k3wvUOpwwt	192.168.1.114	53370	186.46.189.155	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
606.618919	CFfdZU3CZ1wXsAPxW5	192.168.1.114	54468	42.46.75.197	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
616.7341359999998	CN3n144eiCsEAHTnL6	192.168.1.114	55595	181.196.135.98	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
626.647879	CLwXNV1Z4gihJSaDwl	192.168.1.114	56689	108.97.144.47	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
635.8613899999998	CBH8wM1JaS3wre7GV6	192.168.1.114	57726	67.120.118.166	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
645.705288	CXtizC2O799MZdVmng	192.168.1.114	58822	79.143.180.86	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
655.189951	CUmVyh1kUfcksu6Iia	192.168.1.114	59889	181.196.135.130	445	tcp	-	0.470408	0	0	SF	T	F	0.0	ShAFaf	4.0	172.0	3.0	132.0	(empty)
664.852584	CANNPr1xiAmdZAMKTi	192.168.1.114	60959	78.129.220.36	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
674.8168599999999	C2Qor33SaQf1eK8WC4	192.168.1.114	62064	54.36.46.227	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
684.7916329999998	CbJBf1SnadAVf1Bc4	192.168.1.114	63177	79.143.180.121	445	tcp	-	0.025392	0	0	REJ	T	F	0.0	Sr	1.0	52.0	1.0	40.0	(empty)
694.675754	C1QpzG3cPHp7N4cqL7	192.168.1.114	64282	92.99.182.90	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
705.1482490000001	Cbw3DI3JxSwRIPkwb	192.168.1.114	65436	107.154.226.182	445	tcp	-	0.250330	88	0	RSTR	T	F	0.0	ShADar	3.0	220.0	3.0	132.0	(empty)
715.5760089999999	Cx8TbS3POlW6omP5rj	192.168.1.114	50213	122.31.122.61	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
726.010703	CYYVBz2vmoPSThNBI2	192.168.1.114	51368	78.129.220.92	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
736.7058759999999	CsjwKtZCKI3ExrwLb	192.168.1.114	52537	42.131.240.43	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
747.72244	CVi5ME15JbhAapYMjh	192.168.1.114	53753	170.245.67.198	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
758.738163	CHYuK8Uji8IrG1ZAa	192.168.1.114	54959	26.130.101.96	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
769.1528149999998	CH2TS74D43fIobtPO9	192.168.1.114	56100	14.126.20.172	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
779.9684009999999	Cw1dN12rR1Nkh59ra8	192.168.1.114	57294	51.45.32.6	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
790.827171	CWJnPT1aTv1X8m0Y1l	192.168.1.114	58482	92.99.182.123	445	tcp	-	0.875941	364	263	SF	T	F	0.0	ShADadFf	8.0	696.0	7.0	555.0	(empty)
801.2688339999999	CWU8Xa2PdxspFlnJJj	192.168.1.114	59631	82.81.7.90	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
812.2446480000001	COXsX24UuSu0YRv4lk	192.168.1.114	60839	181.196.135.235	445	tcp	-	0.220193	0	0	REJ	T	F	0.0	Sr	1.0	52.0	1.0	40.0	(empty)
822.33885	CFaEFu1WNd7IgNaZHg	192.168.1.114	61953	107.154.226.213	445	tcp	-	0.255306	137	0	RSTR	T	F	0.0	ShADar	3.0	269.0	3.0	132.0	(empty)
833.545763	Cde0Ti15DuXhec8xci	192.168.1.114	63175	109.186.253.168	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
844.6412230000001	CNNdCK1LH31vLWP1zh	192.168.1.114	64387	2.51.20.212	445	tcp	-	0.262600	0	0	SF	T	F	0.0	ShAFf	4.0	172.0	2.0	92.0	(empty)
855.326814	CH0RoecL3QLSkeGKh	192.168.1.114	49187	107.154.226.222	445	tcp	-	0.256109	88	0	RSTR	T	F	0.0	ShADar	3.0	220.0	3.0	132.0	(empty)
866.4182969999998	CVowcO3YWluA0Bitoj	192.168.1.114	50401	69.10.202.35	445	tcp	-	1.335941	364	263	SF	T	F	0.0	ShADadFf	8.0	696.0	7.0	555.0	(empty)
877.1087570000001	CeRKwU17BCxj0oOLue	192.168.1.114	51572	16.71.67.149	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
887.9434769999999	CArB671jX8Cswm6g6f	192.168.1.114	52765	78.129.220.179	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
898.8186350000002	CAOtG32OTRxw0GXSvj	192.168.1.114	53953	133.236.128.128	445	tcp	-	0.801751	0	0	REJ	T	F	0.0	Sr	1.0	52.0	1.0	40.0	(empty)
909.354723	CT3vkvyhnztVY3oJb	192.168.1.114	55111	64.215.159.129	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
920.069982	C92h2i4PvDTWUppR23	192.168.1.114	56291	94.31.78.92	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
930.824602	CLotCoHjEfETg5jyb	192.168.1.114	57468	169.154.97.31	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
