ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
5.955276999999968	CNnv9T36E504KMZPHj	192.168.1.114	49237	212.87.14.35	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
9.660904999999984	CK0rKR3juq2oFVUatj	192.168.1.114	49290	199.66.11.109	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
11.062899999999983	C9FsLV3hVlYZpqzARj	192.168.1.114	49316	80.87.129.167	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
11.814642999999993	CguHHC24NbYDodGJmg	192.168.1.114	49325	123.201.129.73	445	tcp	-	0.000260	0	0	REJ	T	T	0.0	Sr	1.0	52.0	1.0	40.0	(empty)
12.364519	CJaFEx2Azd0IePYt4g	192.168.1.114	49335	190.144.174.9	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
13.216173999999995	CoK5MA2ToqzoaKecbg	192.168.1.114	49351	92.62.230.210	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
15.418581999999983	CPJ3uu2VpVAJmLZqXf	192.168.1.114	49389	207.46.195.225	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
17.071045999999996	CCbmAV35QNwGPrs6Z5	192.168.1.114	49418	54.41.7.154	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
18.77350199999998	C7j3IR37btnUYT8nv5	192.168.1.114	49451	81.31.45.72	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
20.47593299999997	Cepb7T3MmLN1T9TY76	192.168.1.114	49488	92.45.176.145	445	tcp	-	0.232755	0	0	REJ	T	F	0.0	Sr	1.0	52.0	1.0	40.0	(empty)
21.77777599999999	CH5hcQ3Gf6AAnfapK5	192.168.1.114	49514	209.85.224.83	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
23.179834999999965	CuYXEu2TjIxmBsaVj2	192.168.1.114	49542	146.58.2.179	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
24.53180899999998	CTC7OA231BIs0rN0D2	192.168.1.114	49569	64.4.45.57	445	tcp	-	0.049179	455	364	SF	T	T	0.0	ShADadFf	8.0	787.0	7.0	656.0	(empty)
25.984173	CSAflN3dSbKtohW3n1	192.168.1.114	49586	219.38.118.225	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
27.185732999999967	ChumzWkU0KQe8Fcd	192.168.1.114	49602	204.160.107.126	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
28.38739099999998	CCvmkZoQMH0PJfcG	192.168.1.114	49618	191.196.170.192	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
29.489058999999965	CT39dV3dMNbv3YUuV5	192.168.1.114	49634	189.129.70.244	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
30.590652999999968	C4odlK25foTbbCcKa8	192.168.1.114	49650	77.20.40.173	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
31.692890999999968	CbJxxO3yc3kKmgwQM5	192.168.1.114	49666	129.132.26.73	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
32.794200999999994	CA6OHU38JBvlg2XQ56	192.168.1.114	49682	153.199.193.15	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
33.79510099999999	CfrH0R3DU26PNz0YD5	192.168.1.114	49698	193.179.124.35	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
34.796429999999994	Cez6zG2X4qDUXqdA1e	192.168.1.114	49714	90.193.170.200	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
35.69806399999999	CpOU6NVIBJCOvo3i2	192.168.1.114	49730	88.11.190.64	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
36.599951999999966	C29oWG3zV1A0foAlM7	192.168.1.114	49746	165.224.82.115	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
37.501289999999976	C9S6TM3KlXwkeZlF38	192.168.1.114	49762	41.137.27.62	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
38.402095	CwwO0J3cqJ2cYWZVz7	192.168.1.114	49778	141.55.125.21	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
39.30364799999997	CZF1oG23j9Snfzj69	192.168.1.114	49794	85.13.106.200	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
40.104615	CiiNzL2Nug3PTpj2m	192.168.1.114	49811	129.130.233.213	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
41.005718	C7UQUD2S5zAFSeKYh	192.168.1.114	49827	141.113.86.92	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
41.90675399999998	Co514K2uPlHrSIk4B	192.168.1.114	49843	207.46.194.143	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
42.70874599999996	CVb3D12Wgn9mh6dWLl	192.168.1.114	49860	199.187.126.90	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
43.40937199999999	C2syIX1GMoJoduanil	192.168.1.114	49876	220.32.101.91	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
44.210737	C76H7Z1hHzSFCa2ZUl	192.168.1.114	49892	202.160.178.115	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
45.112053	CIHZeW172wPqvlXexl	192.168.1.114	49908	74.125.232.199	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
45.91300999999999	CfzBCSqe4XO7j1q0e	192.168.1.114	49924	84.1.100.162	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
46.513734	CM8YNYe0bO7Vmilje	192.168.1.114	49940	125.214.29.96	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
47.21522499999998	CDPBGVtnsiju6DZTd	192.168.1.114	49956	98.145.90.145	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
48.01620500000002	CG3bQ01djPeTknW57e	192.168.1.114	49972	157.55.50.10	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
48.71647999999999	CXJ1ZB23nKQPCvKsx2	192.168.1.114	49988	138.108.7.20	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
49.41778699999998	CGFu5y2diCKCJdUN32	192.168.1.114	50003	169.183.43.132	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
50.01955399999997	Cd8qwz2ESIpV12QnG2	192.168.1.114	50019	94.100.184.10	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
50.619962	CUChAw2etDN3unASi2	192.168.1.114	50033	66.249.71.234	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
51.32062899999997	CbiSfO39Gi1PnXYwL5	192.168.1.114	50049	64.74.223.38	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
52.02175700000001	C490qU3XBOwdyLLw46	192.168.1.114	50065	38.165.45.128	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
52.623024	CDgeiR3SpcTFM0ujF5	192.168.1.114	50081	130.64.92.89	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
