ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
0.002365999999994983	CY92J62PYfbzmTo6qf	192.168.1.114	49160	119.234.223.89	445	tcp	-	0.000221	0	0	REJ	T	T	0.0	Sr	1.0	52.0	1.0	40.0	(empty)
0.5073480000000075	CKJQ2BVDIuy88B7u1	192.168.1.114	49160	119.234.223.89	445	tcp	-	0.000217	0	0	REJ	T	T	0.0	Sr	1.0	52.0	1.0	40.0	(empty)
1.9499469999999803	CKPt6o2B4ie3sGNEs6	192.168.1.114	49183	152.60.66.216	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
3.0510400000000004	CKkoNX3tiu64pC8m3k	192.168.1.114	49196	202.96.136.137	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
3.9529229999999984	CwXthf26rjLYiw9nrg	192.168.1.114	49209	193.219.33.216	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
4.4035439999999815	Chm6OOuPY967qD3w2	192.168.1.114	49215	7.25.79.163	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
5.254137999999983	CfvVIB2Y9jVqI6VN76	192.168.1.114	49224	183.72.31.50	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
5.955276999999968	CNnv9T36E504KMZPHj	192.168.1.114	49237	14.5.92.31	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
6.356377999999977	C9JoMa2YFOvVs5KJwf	192.168.1.114	49240	20.170.71.83	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
7.05696199999997	CFw4iJIVZIOXHnnT1	192.168.1.114	49252	76.231.156.240	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
7.457286999999981	CJKMer2Ikf679t9Gw6	192.168.1.114	49256	196.95.133.78	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
7.9580789999999695	CnmQr54yDA06FgXjvk	192.168.1.114	49267	17.253.188.127	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
8.35921399999998	CZDpXi2NMcGPkUZsRf	192.168.1.114	49269	203.96.132.150	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
8.809526999999974	CGdwWN1oTv7m9VLe2	192.168.1.114	49279	30.53.41.139	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
9.259771999999998	CevqKv2RbJj3zlncv5	192.168.1.114	49284	155.164.230.185	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
9.660904999999984	CK0rKR3juq2oFVUatj	192.168.1.114	49290	93.129.199.62	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
9.910948999999988	Cq0Oo52Sc4h6qjjJdf	192.168.1.114	49296	195.153.130.138	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
10.161198999999982	Ce9O7DmKU15N6SmG1	192.168.1.114	49300	167.198.149.173	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
10.362043999999996	C2Rf4m2SDxaZmItzj6	192.168.1.114	49301	169.245.212.80	445	tcp	-	-	-	-	S0	T	F	0.0	S	1.0	52.0	0.0	0.0	(empty)
10.713056999999992	C4pdi04m1NYpxgEeck	192.168.1.114	49307	122.238.241.87	445	tcp	-	0.000323	0	0	REJ	T	T	0.0	Sr	1.0	52.0	1.0	40.0	(empty)
