port,window,score
443,728,2.6083958579365882
443,727,2.857547179080567
443,741,2.8577005574516825
443,740,2.858758975197033
443,732,2.8588917491367694
443,731,2.85914996761199
443,736,2.8591503306920716
443,735,2.8593127192772503
443,730,2.8595340550981985
443,733,2.8595969581882845
443,739,2.859701467973048
443,729,2.8600311474196025
443,738,2.8605611481346087
443,737,2.8605933249875126
443,734,2.860598307769504
443,723,2.8679374110697857
443,726,2.905863269548704
443,722,2.9778390754424104
443,721,3.0289285971462028
443,725,3.033340128832441
443,724,3.0540285137413936
443,720,3.1111172006578376
443,47,4.6398097559639915
443,3,9.324392273680903
443,46,9.477226953430696
443,37,9.910204463394905
443,42,10.876432129898205
443,32,10.8923787936415
443,33,11.018576162165951
443,13,11.21334266164468
443,10,11.476545137171787
443,61,11.554233017319518
443,62,11.554233017319518
443,63,11.554233017319518
443,64,11.554233017319518
443,65,11.554233017319518
443,66,11.554233017319518
443,67,11.554233017319518
443,68,11.554233017319518
443,69,11.554233017319518
443,70,11.554233017319518
443,71,11.554233017319518
443,72,11.554233017319518
443,73,11.554233017319518
443,74,11.554233017319518
443,75,11.554233017319518
443,76,11.554233017319518
443,77,11.554233017319518
443,78,11.554233017319518
443,79,11.554233017319518
443,80,11.554233017319518
443,81,11.554233017319518
443,82,11.554233017319518
443,83,11.554233017319518
443,84,11.554233017319518
443,85,11.554233017319518
443,86,11.554233017319518
443,87,11.554233017319518
443,88,11.554233017319518
443,89,11.554233017319518
443,90,11.554233017319518
443,91,11.554233017319518
443,92,11.554233017319518
443,93,11.554233017319518
443,94,11.554233017319518
443,95,11.554233017319518
443,96,11.554233017319518
443,97,11.554233017319518
443,98,11.554233017319518
443,99,11.554233017319518
443,100,11.554233017319518
443,101,11.554233017319518
443,102,11.554233017319518
443,103,11.554233017319518
443,104,11.554233017319518
443,105,11.554233017319518
443,106,11.554233017319518
443,107,11.554233017319518
443,108,11.554233017319518
443,109,11.554233017319518
443,110,11.554233017319518
443,111,11.554233017319518
443,112,11.554233017319518
443,113,11.554233017319518
443,114,11.554233017319518
443,115,11.554233017319518
443,116,11.554233017319518
443,117,11.554233017319518
443,118,11.554233017319518
443,119,11.554233017319518
443,120,11.554233017319518
443,121,11.554233017319518
443,122,11.554233017319518
443,123,11.554233017319518
443,124,11.554233017319518
443,125,11.554233017319518
443,126,11.554233017319518
443,127,11.554233017319518
443,128,11.554233017319518
443,129,11.554233017319518
443,130,11.554233017319518
443,131,11.554233017319518
443,132,11.554233017319518
443,133,11.554233017319518
443,134,11.554233017319518
443,135,11.554233017319518
443,136,11.554233017319518
443,137,11.554233017319518
443,138,11.554233017319518
443,139,11.554233017319518
443,140,11.554233017319518
443,141,11.554233017319518
443,142,11.554233017319518
443,143,11.554233017319518
443,144,11.554233017319518
443,145,11.554233017319518
443,146,11.554233017319518
443,147,11.554233017319518
443,148,11.554233017319518
443,149,11.554233017319518
443,150,11.554233017319518
443,151,11.554233017319518
443,152,11.554233017319518
443,153,11.554233017319518
443,154,11.554233017319518
443,155,11.554233017319518
443,156,11.554233017319518
443,157,11.554233017319518
443,158,11.554233017319518
443,159,11.554233017319518
443,160,11.554233017319518
443,161,11.554233017319518
443,162,11.554233017319518
443,163,11.554233017319518
443,164,11.554233017319518
443,165,11.554233017319518
443,166,11.554233017319518
443,167,11.554233017319518
443,168,11.554233017319518
443,169,11.554233017319518
443,170,11.554233017319518
443,171,11.554233017319518
443,172,11.554233017319518
443,173,11.554233017319518
443,174,11.554233017319518
443,175,11.554233017319518
443,176,11.554233017319518
443,177,11.554233017319518
443,178,11.554233017319518
443,179,11.554233017319518
443,180,11.554233017319518
443,181,11.554233017319518
443,182,11.554233017319518
443,183,11.554233017319518
443,184,11.554233017319518
443,185,11.554233017319518
443,186,11.554233017319518
443,187,11.554233017319518
443,188,11.554233017319518
443,189,11.554233017319518
443,190,11.554233017319518
443,191,11.554233017319518
443,192,11.554233017319518
443,193,11.554233017319518
443,194,11.554233017319518
443,195,11.554233017319518
443,196,11.554233017319518
443,197,11.554233017319518
443,198,11.554233017319518
443,199,11.554233017319518
443,200,11.554233017319518
443,201,11.554233017319518
443,202,11.554233017319518
443,203,11.554233017319518
443,204,11.554233017319518
443,205,11.554233017319518
443,206,11.554233017319518
443,207,11.554233017319518
443,208,11.554233017319518
443,209,11.554233017319518
443,210,11.554233017319518
443,211,11.554233017319518
443,212,11.554233017319518
443,213,11.554233017319518
443,214,11.554233017319518
443,215,11.554233017319518
443,216,11.554233017319518
443,217,11.554233017319518
443,218,11.554233017319518
443,219,11.554233017319518
443,220,11.554233017319518
443,221,11.554233017319518
443,222,11.554233017319518
443,223,11.554233017319518
443,224,11.554233017319518
443,225,11.554233017319518
443,226,11.554233017319518
443,227,11.554233017319518
443,228,11.554233017319518
443,229,11.554233017319518
443,230,11.554233017319518
443,231,11.554233017319518
443,232,11.554233017319518
443,233,11.554233017319518
443,234,11.554233017319518
443,235,11.554233017319518
443,236,11.554233017319518
443,237,11.554233017319518
443,238,11.554233017319518
443,239,11.554233017319518
443,240,11.554233017319518
443,241,11.554233017319518
443,242,11.554233017319518
443,243,11.554233017319518
443,244,11.554233017319518
443,245,11.554233017319518
443,246,11.554233017319518
443,247,11.554233017319518
443,248,11.554233017319518
443,249,11.554233017319518
443,250,11.554233017319518
443,251,11.554233017319518
443,252,11.554233017319518
443,253,11.554233017319518
443,254,11.554233017319518
443,255,11.554233017319518
443,256,11.554233017319518
443,257,11.554233017319518
443,258,11.554233017319518
443,259,11.554233017319518
443,260,11.554233017319518
443,261,11.554233017319518
443,262,11.554233017319518
443,263,11.554233017319518
443,264,11.554233017319518
443,265,11.554233017319518
443,266,11.554233017319518
443,267,11.554233017319518
443,268,11.554233017319518
443,269,11.554233017319518
443,270,11.554233017319518
443,271,11.554233017319518
443,272,11.554233017319518
443,273,11.554233017319518
443,274,11.554233017319518
443,275,11.554233017319518
443,276,11.554233017319518
443,277,11.554233017319518
443,278,11.554233017319518
443,279,11.554233017319518
443,280,11.554233017319518
443,281,11.554233017319518
443,282,11.554233017319518
443,283,11.554233017319518
443,284,11.554233017319518
443,285,11.554233017319518
443,286,11.554233017319518
443,287,11.554233017319518
443,288,11.554233017319518
443,289,11.554233017319518
443,290,11.554233017319518
443,291,11.554233017319518
443,292,11.554233017319518
443,293,11.554233017319518
443,294,11.554233017319518
443,295,11.554233017319518
443,296,11.554233017319518
443,297,11.554233017319518
443,298,11.554233017319518
443,299,11.554233017319518
443,300,11.554233017319518
443,301,11.554233017319518
443,302,11.554233017319518
443,303,11.554233017319518
443,304,11.554233017319518
443,305,11.554233017319518
443,306,11.554233017319518
443,307,11.554233017319518
443,308,11.554233017319518
443,309,11.554233017319518
443,310,11.554233017319518
443,311,11.554233017319518
443,312,11.554233017319518
443,313,11.554233017319518
443,314,11.554233017319518
443,315,11.554233017319518
443,316,11.554233017319518
443,317,11.554233017319518
443,318,11.554233017319518
443,319,11.554233017319518
443,320,11.554233017319518
443,321,11.554233017319518
443,322,11.554233017319518
443,323,11.554233017319518
443,324,11.554233017319518
443,325,11.554233017319518
443,326,11.554233017319518
443,327,11.554233017319518
443,328,11.554233017319518
443,329,11.554233017319518
443,330,11.554233017319518
443,331,11.554233017319518
443,332,11.554233017319518
443,333,11.554233017319518
443,334,11.554233017319518
443,335,11.554233017319518
443,336,11.554233017319518
443,337,11.554233017319518
443,338,11.554233017319518
443,339,11.554233017319518
443,340,11.554233017319518
443,341,11.554233017319518
443,342,11.554233017319518
443,343,11.554233017319518
443,344,11.554233017319518
443,345,11.554233017319518
443,346,11.554233017319518
443,347,11.554233017319518
443,348,11.554233017319518
443,349,11.554233017319518
443,350,11.554233017319518
443,351,11.554233017319518
443,352,11.554233017319518
443,353,11.554233017319518
443,354,11.554233017319518
443,355,11.554233017319518
443,356,11.554233017319518
443,357,11.554233017319518
443,358,11.554233017319518
443,359,11.554233017319518
443,360,11.554233017319518
443,361,11.554233017319518
443,362,11.554233017319518
443,363,11.554233017319518
443,364,11.554233017319518
443,365,11.554233017319518
443,366,11.554233017319518
443,367,11.554233017319518
443,368,11.554233017319518
443,369,11.554233017319518
443,370,11.554233017319518
443,371,11.554233017319518
443,372,11.554233017319518
443,373,11.554233017319518
443,374,11.554233017319518
443,375,11.554233017319518
443,376,11.554233017319518
443,377,11.554233017319518
443,378,11.554233017319518
443,379,11.554233017319518
443,380,11.554233017319518
443,381,11.554233017319518
443,382,11.554233017319518
443,383,11.554233017319518
443,384,11.554233017319518
443,385,11.554233017319518
443,386,11.554233017319518
443,387,11.554233017319518
443,388,11.554233017319518
443,389,11.554233017319518
443,390,11.554233017319518
443,391,11.554233017319518
443,392,11.554233017319518
443,393,11.554233017319518
443,394,11.554233017319518
443,395,11.554233017319518
443,396,11.554233017319518
443,397,11.554233017319518
443,398,11.554233017319518
443,399,11.554233017319518
